Customer ID,Gender,Age,Married,City,Zip Code,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Long Distance Charges,Total Revenue,Customer Status,Churn Category,Churn Reason
4342-HENTK,Female,67,No,Garberville,95542.00,2,None,Yes,12.52,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.65,142.35,25.04,167.39,Churned,Competitor,Competitor had better devices
4349-GFQHK,Male,30,No,Mentone,92359.00,1,Offer E,Yes,25.39,Yes,Yes,DSL,No,No,Yes,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,54.35,54.35,25.39,79.74,Churned,Attitude,Attitude of service provider
4351-QLCSU,Female,47,No,Quincy,95971.00,1,None,Yes,32.74,No,Yes,DSL,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,55.00,55.00,32.74,87.74,Churned,Price,Long distance charges
4355-HBJHH,Male,49,Yes,Waterford,95386.00,67,None,Yes,42.77,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,79.70,5293.40,2865.59,8158.99,Churned,Price,Price too high
4361-BKAXE,Female,23,No,Boulder Creek,95006.00,41,Offer B,Yes,21.56,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,114.50,4527.45,883.96,5411.41,Churned,Competitor,Competitor made better offer
4361-JEIVL,Male,29,No,Greenfield,93927.00,1,Offer E,Yes,7.14,No,Yes,DSL,No,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,44.40,44.40,7.14,51.54,Churned,Attitude,Attitude of service provider
4369-HTUIF,Male,73,No,Pismo Beach,93449.00,6,Offer E,Yes,29.41,No,Yes,Fiber Optic,Yes,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,85.15,503.60,176.46,680.06,Churned,Attitude,Attitude of service provider
4373-MAVJG,Female,64,Yes,San Diego,92117.00,14,Offer D,Yes,13.64,Yes,Yes,Fiber Optic,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,90.90,1259.00,190.96,1449.96,Churned,Competitor,Competitor made better offer
4385-GZQXV,Female,68,No,Ontario,91764.00,16,Offer D,Yes,9.43,No,Yes,Fiber Optic,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.45,1511.20,150.88,1662.08,Churned,Competitor,Competitor had better devices
4391-RESHN,Male,49,No,Lemon Cove,93244.00,23,Offer D,Yes,16.28,Yes,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,104.05,2470.10,374.44,2844.54,Churned,Competitor,Competitor had better devices
4398-HSCJH,Female,57,No,Los Angeles,90013.00,3,Offer E,Yes,3.64,Yes,Yes,DSL,No,No,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,63.60,155.65,10.92,166.57,Churned,Competitor,Competitor offered higher download speeds
4404-HIBDJ,Female,48,No,San Jose,95131.00,25,None,Yes,1.37,No,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,No,Yes,One Year,No,Credit Card,74.30,1863.80,34.25,1898.05,Churned,Competitor,Competitor offered more data
4412-YLTKF,Female,72,No,Pico Rivera,90660.00,27,Offer C,Yes,3.33,Yes,Yes,Fiber Optic,No,No,Yes,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,78.05,2135.50,89.91,2235.41,Churned,Competitor,Competitor had better devices
4415-IJZTP,Female,33,No,Los Angeles,90027.00,1,None,Yes,13.61,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.50,74.50,13.61,88.11,Churned,Competitor,Competitor had better devices
4423-YLHDV,Female,22,Yes,Los Angeles,90059.00,21,Offer D,Yes,38.52,Yes,Yes,Fiber Optic,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,104.40,2200.25,808.92,3009.17,Churned,Attitude,Attitude of support person
4424-TKOPW,Male,70,No,Crestline,92325.00,2,None,Yes,25.19,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,93.85,196.75,50.38,247.13,Churned,Price,Lack of affordable download/upload speed
4432-ADRLB,Male,46,No,Fallbrook,92028.00,2,None,Yes,24.90,No,Yes,DSL,No,No,No,No,No,No,No,No,Month-to-Month,No,Mailed Check,44.65,74.90,49.80,134.70,Churned,Competitor,Competitor made better offer
4433-JCGCG,Male,80,Yes,San Diego,92129.00,46,Offer B,Yes,5.36,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,101.00,4680.05,246.56,4926.61,Churned,Competitor,Competitor made better offer
4439-JMPMT,Female,38,Yes,Comptche,95427.00,5,Offer E,Yes,1.12,No,Yes,Fiber Optic,No,No,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,85.75,470.95,5.60,432.39,Churned,Attitude,Attitude of support person
4441-NIHPT,Female,73,No,Freedom,95019,13,None,Yes,40.37,No,Yes,Fiber Optic,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.3,940.35,524.81,1465.16,Churned,Competitor,Competitor had better devices
4446-BZKHU,Male,44,Yes,Pleasant Hill,94523.00,61,None,Yes,45.70,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,105.55,6281.45,2787.70,9069.15,Churned,Competitor,Competitor had better devices
4471-KXAUH,Female,58,Yes,Woody,93287.00,42,None,Yes,10.73,Yes,Yes,Fiber Optic,No,No,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84.30,3588.40,450.66,4039.06,Churned,Attitude,Attitude of service provider
4484-CGXFK,Female,45,No,El Dorado,95623.00,3,None,Yes,25.96,No,Yes,DSL,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,55.30,196.15,77.88,274.03,Churned,Dissatisfaction,Product dissatisfaction
4484-GLZOU,Female,20,Yes,San Dimas,91773.00,52,None,Yes,10.59,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,105.05,5624.85,550.68,6147.93,Churned,Other,Don't know
4489-SNOJF,Female,28,Yes,Deer Park,94576.00,35,None,Yes,25.27,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,72.25,2568.55,884.45,3453.00,Churned,Other,Don't know
4501-EQDRN,Female,64,No,Montclair,91763.00,1,None,Yes,21.52,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,69.70,69.70,21.52,91.22,Churned,Attitude,Attitude of service provider
4503-BDXBD,Male,41,No,Anaheim,92808.00,11,None,Yes,25.24,No,Yes,Fiber Optic,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,74.95,815.50,277.64,1093.14,Churned,Attitude,Attitude of support person
4505-EXZHB,Female,75,No,Ducor,93218.00,6,Offer E,Yes,8.91,No,Yes,Fiber Optic,No,No,Yes,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,74.40,434.10,53.46,507.56,Churned,Competitor,Competitor offered more data
4510-HIMLV,Male,50,No,La Habra,90631.00,1,None,Yes,22.86,No,Yes,Fiber Optic,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,69.80,69.80,22.86,102.66,Churned,Dissatisfaction,Network reliability
4510-PYUSH,Female,67,No,Sylmar,91342.00,38,None,Yes,26.10,No,Yes,DSL,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,57.15,2250.65,991.80,3242.45,Churned,Attitude,Attitude of support person
4512-ZUIYL,Female,31,No,Sunnyvale,94089.00,2,Offer E,Yes,37.76,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,70.00,153.05,75.52,228.57,Churned,Other,Moved
4514-GFCFI,Female,76,No,San Diego,92117.00,16,None,Yes,17.51,Yes,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84.75,1350.15,280.16,1630.31,Churned,Attitude,Attitude of support person
4523-WXCEF,Female,21,Yes,San Jose,95129.00,59,Offer B,Yes,9.23,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,101.10,6039.90,544.57,6584.47,Churned,Dissatisfaction,Service dissatisfaction
4529-CKBCL,Female,51,No,Ventura,93001.00,2,Offer E,Yes,49.79,No,Yes,Fiber Optic,No,No,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,80.20,146.05,99.58,255.63,Churned,Attitude,Attitude of service provider
4547-KQRTM,Female,60,No,Eldridge,95431.00,10,None,Yes,49.70,Yes,Yes,Fiber Optic,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,80.05,830.70,497.00,1327.70,Churned,Competitor,Competitor offered higher download speeds
4547-LYTDD,Female,35,No,North Hollywood,91601.00,16,Offer D,Yes,46.99,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,72.65,1194.30,751.84,1946.14,Churned,Competitor,Competitor had better devices
4548-SDBKE,Female,26,No,San Dimas,91773.00,5,Offer E,Yes,34.49,Yes,Yes,Fiber Optic,No,No,No,No,Yes,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,85.20,474.80,172.45,647.25,Churned,Attitude,Attitude of service provider
4550-EVXNY,Female,52,No,San Francisco,94115.00,1,Offer E,Yes,49.24,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.65,69.65,49.24,118.89,Churned,Competitor,Competitor offered higher download speeds
4550-VBOFE,Male,69,Yes,Soulsbyville,95372,70,None,Yes,17.45,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,102.95,7101.5,1221.5,8307.76,Churned,Competitor,Competitor had better devices
4554-YGZIH,Male,75,Yes,Summerland,93067.00,49,Offer B,Yes,22.92,Yes,Yes,Fiber Optic,No,Yes,No,No,No,Yes,No,Yes,Month-to-Month,No,Credit Card,90.05,4547.25,1123.08,5670.33,Churned,Competitor,Competitor made better offer
4558-FANTW,Female,30,Yes,Fair Oaks,95628.00,17,Offer D,Yes,41.95,No,Yes,Fiber Optic,Yes,No,No,Yes,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,91.85,1574.45,713.15,2287.60,Churned,Price,Lack of affordable download/upload speed
4566-GOLUK,Male,43,Yes,Rosemead,91770.00,47,None,Yes,37.74,Yes,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,107.35,5118.95,1773.78,6892.73,Churned,Attitude,Attitude of support person
4566-QVRRW,Female,41,Yes,Witter Springs,95493.00,11,Offer D,Yes,24.83,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,44.05,483.70,273.13,756.83,Churned,Competitor,Competitor had better devices
4572-DVCGN,Female,40,No,San Diego,92122.00,10,None,Yes,27.10,No,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,80.25,846.00,271.00,1117.00,Churned,Competitor,Competitor made better offer
4576-CSAJH,Male,22,No,San Diego,92121.00,22,None,Yes,33.53,No,Yes,DSL,No,Yes,No,Yes,No,No,No,Yes,One Year,Yes,Credit Card,55.15,1193.05,737.66,1930.71,Churned,Competitor,Competitor made better offer
4580-TMHJU,Female,57,Yes,Avenal,93204.00,43,None,Yes,37.25,No,Yes,DSL,No,No,No,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,56.15,2499.30,1601.75,4101.05,Churned,Other,Don't know
4581-SSPWD,Female,63,No,Mountain View,94040.00,3,Offer E,Yes,5.20,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,75.80,246.30,15.60,271.90,Churned,Competitor,Competitor had better devices
4587-NUKOX,Female,60,No,Walnut,91789.00,3,Offer E,Yes,32.43,No,Yes,Fiber Optic,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.10,246.50,97.29,343.79,Churned,Attitude,Attitude of support person
4587-VVTOX,Female,23,Yes,Frazier Park,93222.00,6,Offer E,Yes,27.44,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,105.30,545.20,164.64,709.84,Churned,Competitor,Competitor offered more data
4597-NUCQV,Male,65,No,Oakland,94601.00,24,None,Yes,28.98,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,101.25,2440.15,695.52,3135.67,Churned,Attitude,Attitude of support person
4598-XLKNJ,Female,78,Yes,Inglewood,90303.00,25,Offer C,Yes,19.76,No,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,98.50,2514.50,494.00,2995.07,Churned,Dissatisfaction,Limited range of services
4603-JANFB,Male,51,No,Glencoe,95232.00,1,Offer E,Yes,12.13,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.85,69.85,12.13,81.98,Churned,Competitor,Competitor had better devices
4607-CHPCA,Male,63,Yes,San Martin,95046.00,25,None,Yes,35.27,No,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,90.40,2178.60,881.75,3200.35,Churned,Competitor,Competitor made better offer
4612-THJBS,Female,68,No,Terra Bella,93270.00,56,None,Yes,34.58,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,104.75,5510.65,1936.48,7447.13,Churned,Attitude,Attitude of service provider
4614-NUVZD,Female,53,No,Anaheim,92807.00,1,None,Yes,22.86,No,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,81.10,81.10,22.86,103.96,Churned,Competitor,Competitor offered more data
4626-GYCZP,Male,60,No,Eureka,95503.00,7,None,Yes,15.51,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,93.85,635.60,108.57,744.17,Churned,Competitor,Competitor had better devices
4628-WQCQQ,Male,37,No,Whittier,90603,35,None,Yes,25.51,No,Yes,Fiber Optic,No,No,Yes,No,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,85.15,3030.6,892.85,3923.45,Churned,Competitor,Competitor had better devices
4629-NRXKX,Female,47,Yes,El Monte,91731.00,2,None,Yes,46.23,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,70.40,147.15,92.46,239.61,Churned,Dissatisfaction,Network reliability
4631-OACRM,Male,78,No,Lake Forest,92630.00,15,None,Yes,17.23,No,Yes,Fiber Optic,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.40,1156.10,258.45,1414.55,Churned,Competitor,Competitor offered higher download speeds
4636-QRJKY,Female,64,Yes,Idyllwild,92549.00,6,None,Yes,36.12,Yes,Yes,Fiber Optic,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,80.50,502.85,216.72,719.57,Churned,Price,Price too high
4640-UHDOS,Female,60,Yes,Phelan,92371.00,13,Offer D,Yes,19.05,No,Yes,DSL,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,55.95,734.35,247.65,982.00,Churned,Competitor,Competitor had better devices
4652-NNHNY,Male,32,Yes,Fellows,93224.00,16,None,Yes,17.96,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,73.85,1284.20,287.36,1571.56,Churned,Other,Don't know
4658-HCOHW,Female,52,Yes,Redwood Valley,95470.00,21,None,Yes,16.67,No,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,102.80,2110.15,350.07,2460.22,Churned,Competitor,Competitor had better devices
4659-NZRUF,Female,64,No,Oakland,94609,19,Offer D,Yes,32.87,Yes,Yes,Fiber Optic,Yes,Yes,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,95.15,1789.25,624.53,2533.78,Churned,Price,Long distance charges
4662-EKDPQ,Male,44,No,San Diego,92121.00,2,None,Yes,37.29,Yes,Yes,Cable,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,62.05,118.30,74.58,192.88,Churned,Competitor,Competitor made better offer
4671-LXRDQ,Male,44,No,Salyer,95563,2,None,Yes,17.25,No,Yes,Cable,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,45,96.45,34.5,160.95,Churned,Competitor,Competitor had better devices
4678-DVQEO,Female,41,No,Bass Lake,93604.00,1,None,Yes,34.04,No,Yes,DSL,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,52.20,52.20,34.04,86.24,Churned,Competitor,Competitor made better offer
4690-LLKUA,Male,68,No,San Diego,92130.00,17,None,Yes,40.93,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,45.05,770.60,695.81,1466.41,Churned,Competitor,Competitor made better offer
4695-VADHF,Male,53,Yes,Oakland,94606.00,18,None,Yes,2.86,No,Yes,DSL,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,57.45,990.85,51.48,1026.60,Churned,Competitor,Competitor had better devices
4695-WJZUE,Female,68,No,Irvine,92606.00,2,None,Yes,21.57,Yes,Yes,Fiber Optic,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,88.55,179.25,43.14,222.39,Churned,Competitor,Competitor had better devices
4701-MLJPN,Male,60,No,Fresno,93702.00,31,Offer C,Yes,1.53,No,Yes,DSL,No,No,Yes,Yes,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,55.25,1715.65,47.43,1773.08,Churned,Attitude,Attitude of support person
4702-IOQDC,Female,58,No,Gustine,95322.00,1,Offer E,Yes,46.17,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.10,70.10,46.17,116.27,Churned,Competitor,Competitor offered higher download speeds
4704-ERYFC,Female,19,Yes,Knights Landing,95645.00,22,None,Yes,32.11,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.25,1554.00,706.42,2260.42,Churned,Competitor,Competitor offered higher download speeds
4706-AXVKM,Female,78,No,Stevenson Ranch,91381.00,11,None,Yes,4.10,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Credit Card,84.80,906.85,45.10,951.95,Churned,Price,Extra data charges
4710-FDUIZ,Male,50,Yes,Santa Ana,92707.00,56,None,Yes,26.15,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,No,One Year,No,Credit Card,100.30,5614.45,1464.40,7178.85,Churned,Competitor,Competitor offered more data
4713-LZDRV,Female,80,No,Malibu,90263,2,Offer E,Yes,31.91,No,Yes,Cable,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.6,195.05,63.82,258.87,Churned,Price,Long distance charges
4720-VSTSI,Female,54,No,Monterey Park,91754.00,44,None,Yes,40.17,Yes,Yes,Fiber Optic,No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84.80,3862.55,1767.48,5630.03,Churned,Attitude,Attitude of support person
4735-ASGMA,Male,55,No,Carnelian Bay,96140.00,26,None,Yes,40.17,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,98.35,2515.30,1044.42,3559.72,Churned,Competitor,Competitor had better devices
4749-VFKVB,Female,47,No,Inverness,94937.00,1,None,Yes,46.49,Yes,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,50.10,50.10,46.49,96.59,Churned,Other,Don't know
4750-ZRXIU,Female,68,No,Palo Alto,94304.00,4,None,Yes,6.68,Yes,Yes,Cable,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84.60,360.10,26.72,386.82,Churned,Competitor,Competitor had better devices
4759-TRPLW,Male,40,No,Long Beach,90822.00,1,Offer E,Yes,29.63,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,70.40,70.40,29.63,100.03,Churned,Competitor,Competitor had better devices
4763-PGDPO,Female,19,No,Sacramento,95831.00,4,None,Yes,41.12,No,Yes,Fiber Optic,No,No,No,No,No,No,Yes,No,Month-to-Month,No,Bank Withdrawal,70.40,281.00,164.48,515.48,Churned,Competitor,Competitor had better devices
4765-OXPPD,Female,20,Yes,Ventura,93003.00,9,Offer E,Yes,6.35,No,Yes,Cable,Yes,Yes,Yes,Yes,No,No,No,Yes,Month-to-Month,No,Mailed Check,65.00,663.05,57.15,720.20,Churned,Competitor,Competitor offered more data
4789-KWMXN,Male,42,Yes,Tuolumne,95379.00,47,Offer B,Yes,19.02,Yes,Yes,Fiber Optic,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,110.85,5275.80,893.94,6164.81,Churned,Price,Price too high
4791-QRGMF,Male,33,Yes,Miranda,95553.00,59,Offer B,Yes,10.76,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,99.50,5961.10,634.84,6595.94,Churned,Competitor,Competitor offered more data
4795-KTRTH,Female,68,Yes,San Diego,92122.00,5,Offer E,Yes,47.28,Yes,Yes,Fiber Optic,No,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,81.00,371.65,236.40,577.41,Churned,Competitor,Competitor made better offer
4797-AXPXK,Female,64,No,Lompoc,93436.00,1,Offer E,Yes,43.48,No,Yes,DSL,Yes,Yes,No,Yes,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,60.00,60.00,43.48,113.48,Churned,Attitude,Attitude of service provider
4800-CZMPC,Female,24,Yes,Delano,93215.00,48,Offer B,Yes,6.36,Yes,Yes,Fiber Optic,Yes,Yes,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,103.25,5037.55,305.28,5342.83,Churned,Attitude,Attitude of service provider
4803-AXVYP,Female,75,No,Butte City,95920.00,38,Offer C,Yes,47.39,Yes,Yes,Fiber Optic,No,No,No,Yes,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,99.55,3734.25,1800.82,5535.07,Churned,Dissatisfaction,Service dissatisfaction
4806-HIPDW,Female,64,Yes,Calimesa,92320.00,1,Offer E,Yes,21.65,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,68.95,68.95,21.65,90.60,Churned,Dissatisfaction,Limited range of services
4806-KEXQR,Male,27,No,Lockeford,95237,4,Offer E,Yes,43.06,No,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,79.9,324.3,172.24,496.54,Churned,Competitor,Competitor had better devices
4816-JBHOV,Male,72,No,Los Angeles,90044.00,2,Offer E,Yes,41.43,No,Yes,Cable,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,44.70,93.70,82.86,176.56,Churned,Competitor,Competitor offered more data
4817-QRJSX,Female,46,No,Clovis,93612.00,10,Offer D,Yes,49.50,Yes,Yes,Fiber Optic,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,81.00,818.05,495.00,1313.05,Churned,Attitude,Attitude of support person
4817-VYYWS,Female,21,No,Silverado,92676,30,Offer C,Yes,11.73,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,100.2,2983.8,351.9,3335.7,Churned,Dissatisfaction,Service dissatisfaction
4818-DRBQT,Male,29,Yes,Farmersville,93223.00,29,Offer C,Yes,26.03,Yes,Yes,Fiber Optic,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,80.15,2265.25,754.87,3020.12,Churned,Attitude,Attitude of support person
4818-QIUFN,Female,69,No,Desert Hot Springs,92241.00,20,None,Yes,11.82,Yes,Yes,Fiber Optic,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.15,1520.90,236.40,1757.30,Churned,Attitude,Attitude of support person
4822-NGOCH,Female,60,No,Sacramento,95831.00,13,None,Yes,21.88,Yes,Yes,Fiber Optic,No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84.45,1058.60,284.44,1343.04,Churned,Price,Long distance charges
4822-RVYBB,Male,75,No,Berkeley,94704,8,Offer E,Yes,40.45,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,100.6,819.4,323.6,1143,Churned,Attitude,Attitude of support person
4822-YCXMX,Male,64,No,Fresno,93705.00,25,Offer C,Yes,8.31,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,84.80,2043.45,207.75,2251.20,Churned,Price,Extra data charges
4826-XTSOH,Male,66,Yes,Moss Landing,95039.00,1,None,Yes,38.78,Yes,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,86.05,86.05,38.78,124.83,Churned,Competitor,Competitor had better devices
4829-AUOAX,Female,57,No,Los Angeles,90014.00,46,None,Yes,6.18,Yes,Yes,Cable,No,No,No,No,Yes,Yes,Yes,No,Month-to-Month,No,Bank Withdrawal,96.05,4399.50,284.28,4763.78,Churned,Price,Extra data charges
4831-EOBFE,Male,43,Yes,Mountain Ranch,95246.00,29,None,Yes,40.49,No,Yes,Fiber Optic,Yes,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Credit Card,94.65,2649.15,1174.21,3823.36,Churned,Other,Don't know
4844-JJWUY,Female,65,No,San Francisco,94121.00,1,Offer E,Yes,28.82,No,Yes,Fiber Optic,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,86.00,86.00,28.82,114.82,Churned,Competitor,Competitor made better offer
4846-WHAFZ,Female,80,Yes,Whittier,90602.00,37,Offer C,Yes,6.33,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,76.50,2868.15,234.21,3102.36,Churned,Price,Extra data charges
